date,Year,Month,Day,adm2_id,ADM2_PCODE,districts,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2011-08-21,2011,August,21,25832,LK52,Ampara,147,22.5442,22.0333,70.2177,61.0068,113.619,131.5794,101.8898,112.9718,87.3143,final
2011-09-01,2011,September,1,25832,LK52,Ampara,147,20.7619,18.6197,80.1224,62.4927,127.4558,139.2016,109.0694,124.3193,92.1276,final
2011-09-11,2011,September,11,25832,LK52,Ampara,147,33.6735,16.1946,76.9796,56.8476,158.1429,147.1218,182.4689,130.1162,107.0144,final
2011-09-21,2011,September,21,25832,LK52,Ampara,147,6.0,29.82,60.4354,64.6342,162.1156,168.7243,31.5911,94.3741,96.3023,final
2011-10-01,2011,October,1,25832,LK52,Ampara,147,24.483,39.7125,64.1565,85.727,179.3673,195.9059,65.9391,77.4666,91.9679,final
2011-10-11,2011,October,11,25832,LK52,Ampara,147,40.8503,58.1705,71.3333,127.7029,212.6327,238.7599,72.5819,59.0643,89.497,final
2011-10-21,2011,October,21,25832,LK52,Ampara,147,175.0476,85.8385,240.381,183.7215,371.034,309.3626,198.2062,129.2479,119.3108,final
2011-11-01,2011,November,1,25832,LK52,Ampara,147,29.8639,106.5941,245.7619,250.6032,390.0408,398.8229,31.2417,98.1423,97.8519,final
2011-11-11,2011,November,11,25832,LK52,Ampara,147,44.9116,101.124,249.8231,293.5567,398.1361,478.1073,47.0313,85.593,83.6161,final
2011-11-21,2011,November,21,25832,LK52,Ampara,147,190.2993,113.2964,265.0748,321.0145,565.8912,569.3703,165.0932,83.1005,99.3995,final
2011-12-01,2011,December,1,25832,LK52,Ampara,147,26.2313,108.3415,261.4422,322.7619,571.3605,659.0921,27.555,81.5725,86.888,final
2011-12-11,2011,December,11,25832,LK52,Ampara,147,177.1497,132.517,393.6803,354.1549,714.8367,775.4145,132.4561,110.854,92.2872,final
2011-12-21,2011,December,21,25832,LK52,Ampara,147,131.1701,99.3034,334.551,340.1619,840.0068,844.898,130.5519,98.3976,99.4279,final
2012-01-01,2012,January,1,25832,LK52,Ampara,147,52.8571,89.6229,361.1769,321.4433,868.381,894.8084,61.145,111.988,97.0792,final
2012-01-11,2012,January,11,25832,LK52,Ampara,147,6.3197,74.6769,190.3469,263.6032,833.8503,911.3147,14.207,73.2254,91.592,final
2012-01-21,2012,January,21,25832,LK52,Ampara,147,15.2177,66.3984,74.3946,230.6982,674.0204,891.8746,28.3167,35.0624,75.8443,final
2012-02-01,2012,February,1,25832,LK52,Ampara,147,96.9524,59.3576,118.4898,200.4329,741.1088,844.6381,158.4155,61.0598,87.8862,final
2012-02-11,2012,February,11,25832,LK52,Ampara,147,99.2517,44.2249,211.4218,169.981,795.449,787.739,211.7863,123.0251,100.9665,final
2012-02-21,2012,February,21,25832,LK52,Ampara,147,30.4762,37.4624,226.6803,141.0449,635.6259,711.905,83.5474,156.6953,89.4336,final
2012-03-01,2012,March,1,25832,LK52,Ampara,147,3.2585,25.7825,132.9864,107.4698,612.6531,629.346,26.8285,121.7218,97.3891,final
2012-03-11,2012,March,11,25832,LK52,Ampara,147,8.9252,24.8347,42.6599,88.0796,444.4286,521.6637,46.6744,53.6909,85.4729,final
2012-03-21,2012,March,21,25832,LK52,Ampara,147,36.9456,25.8896,49.1293,76.5068,350.2041,448.2499,135.792,68.3521,78.6043,final
2012-04-01,2012,April,1,25832,LK52,Ampara,147,55.8776,31.305,101.7483,82.0293,353.2245,389.932,167.6837,121.4269,90.8216,final
2012-04-11,2012,April,11,25832,LK52,Ampara,147,59.8367,34.1329,152.6599,91.3274,406.7415,349.388,165.6835,160.5289,115.9587,final
2012-04-21,2012,April,21,25832,LK52,Ampara,147,29.4014,32.2605,145.1156,97.6984,420.9252,315.2501,92.3265,144.0278,132.4904,final
2012-05-01,2012,May,1,25832,LK52,Ampara,147,7.0,29.5603,96.2381,95.9537,330.9728,285.4528,34.7219,100.2684,115.4068,final
2012-05-11,2012,May,11,25832,LK52,Ampara,147,3.2857,27.624,39.6871,89.4449,235.0068,268.8519,25.3976,49.9644,87.8627,final
2012-05-21,2012,May,21,25832,LK52,Ampara,147,7.0612,21.222,17.3469,78.4063,211.5918,252.6116,45.9966,30.9332,84.3801,final
2012-06-01,2012,June,1,25832,LK52,Ampara,147,4.7619,10.9975,15.1088,59.8435,213.0952,237.8265,61.0214,35.9501,90.0207,final
2012-06-11,2012,June,11,25832,LK52,Ampara,147,5.1565,8.2744,16.9796,40.4939,209.3265,221.2662,76.5118,53.4314,94.8373,final
2012-06-21,2012,June,21,25832,LK52,Ampara,147,5.381,8.2175,15.2993,27.4893,177.7619,203.5941,78.5397,67.484,87.9059,final
2012-07-01,2012,July,1,25832,LK52,Ampara,147,8.6463,12.5308,19.1837,29.0227,130.5306,184.82,77.8414,74.7864,72.1336,final
2012-07-11,2012,July,11,25832,LK52,Ampara,147,22.2177,15.3166,36.2449,36.0649,92.9116,166.0036,133.968,100.3909,58.4713,final
2012-07-21,2012,July,21,25832,LK52,Ampara,147,2.2721,15.2358,33.1361,43.0832,65.7823,148.9789,35.9368,81.2612,47.6682,final
2012-08-01,2012,August,1,25832,LK52,Ampara,147,9.2449,17.1338,33.7347,47.6862,68.0272,136.5524,64.3582,75.8149,53.2419,final
2012-08-11,2012,August,11,25832,LK52,Ampara,147,9.8571,21.8397,21.3741,54.2093,74.5986,130.768,55.3551,48.8623,60.0979,final
2012-08-21,2012,August,21,25832,LK52,Ampara,147,22.3197,22.0333,41.4218,61.0068,89.8571,131.5794,101.0594,72.4181,70.5309,final
2012-09-01,2012,September,1,25832,LK52,Ampara,147,16.6463,18.6197,48.8231,62.4927,101.7415,139.2016,91.6448,81.1435,74.893,final
2012-09-11,2012,September,11,25832,LK52,Ampara,147,13.5034,16.1946,52.4694,56.8476,110.0884,147.1218,87.3026,93.4504,76.4302,final
2012-09-21,2012,September,21,25832,LK52,Ampara,147,22.7619,29.82,52.9116,64.6342,127.4694,168.7243,79.7299,84.2932,76.917,final
2012-10-01,2012,October,1,25832,LK52,Ampara,147,25.7823,39.7125,62.0476,85.727,144.6054,195.9059,68.845,75.2636,75.0855,final
2012-10-11,2012,October,11,25832,LK52,Ampara,147,93.9864,58.1705,142.5306,127.7029,216.3741,238.7599,156.6971,110.7679,91.0011,final
2012-10-21,2012,October,21,25832,LK52,Ampara,147,166.6122,85.8385,286.381,183.7215,380.7143,309.3626,188.9201,152.9933,122.3419,final
2012-11-01,2012,November,1,25832,LK52,Ampara,147,54.3401,106.5941,314.9388,250.6032,425.8095,398.8229,53.175,124.6872,106.6011,final
2012-11-11,2012,November,11,25832,LK52,Ampara,147,60.9864,101.124,281.9388,293.5567,476.9388,478.1073,62.1786,96.1727,99.7606,final
2012-11-21,2012,November,21,25832,LK52,Ampara,147,102.6463,113.2964,217.9728,321.0145,557.2653,569.3703,90.9971,68.8709,97.9107,final
2012-12-01,2012,December,1,25832,LK52,Ampara,147,59.8571,108.3415,223.4898,322.7619,600.4762,659.0921,57.2228,70.1672,91.2395,final
2012-12-11,2012,December,11,25832,LK52,Ampara,147,396.3605,132.517,558.8639,354.1549,983.3333,775.4145,291.8625,156.2148,126.4725,final
2012-12-21,2012,December,21,25832,LK52,Ampara,147,167.0136,99.3034,623.2313,340.1619,1127.585,844.898,164.9166,180.8396,133.0668,final
2013-01-01,2013,January,1,25832,LK52,Ampara,147,303.3946,89.6229,866.7687,321.4433,1405.1973,894.8084,325.9196,264.5305,156.4085,final
2013-01-11,2013,January,11,25832,LK52,Ampara,147,22.3333,74.6769,492.7415,263.6032,1333.5442,911.3147,34.3052,183.7484,145.829,final
2013-01-21,2013,January,21,25832,LK52,Ampara,147,107.6327,66.3984,433.3605,230.6982,1274.5646,891.8746,157.7523,184.1977,142.4327,final
2013-02-01,2013,February,1,25832,LK52,Ampara,147,123.2177,59.3576,253.1837,200.4329,1343.4422,844.6381,199.227,125.0678,158.3644,final
2013-02-11,2013,February,11,25832,LK52,Ampara,147,214.068,44.2249,444.9184,169.981,1496.5238,787.739,445.0346,252.7592,188.8492,final
2013-02-21,2013,February,21,25832,LK52,Ampara,147,5.2313,37.4624,342.517,141.0449,1399.1088,711.905,24.095,233.3856,195.1931,final
2013-03-01,2013,March,1,25832,LK52,Ampara,147,116.5918,25.7825,335.8912,107.4698,1455.8435,629.346,395.0026,294.451,229.2723,final
2013-03-11,2013,March,11,25832,LK52,Ampara,147,53.7415,24.8347,175.5646,88.0796,1113.2245,521.6637,196.8899,189.198,211.266,final
2013-03-21,2013,March,21,25832,LK52,Ampara,147,69.3741,25.8896,239.7075,76.5068,1015.585,448.2499,240.7743,288.6565,223.8048,final
2013-04-01,2013,April,1,25832,LK52,Ampara,147,13.5374,31.305,136.6531,82.0293,725.7279,389.932,51.0602,159.3548,183.9633,final
2013-04-11,2013,April,11,25832,LK52,Ampara,147,25.2109,34.1329,108.1224,91.3274,728.6054,349.388,77.2008,116.575,205.5176,final
2013-04-21,2013,April,21,25832,LK52,Ampara,147,20.3946,32.2605,59.1429,97.6984,641.3673,315.2501,68.154,64.2004,200.2666,final
2013-05-01,2013,May,1,25832,LK52,Ampara,147,30.5714,29.5603,76.1769,95.9537,548.7211,285.4528,102.9256,81.3344,189.1067,final
2013-05-11,2013,May,11,25832,LK52,Ampara,147,37.7211,27.624,88.6871,89.4449,372.3741,268.8519,130.9497,99.2379,137.1244,final
2013-05-21,2013,May,21,25832,LK52,Ampara,147,14.0136,21.222,82.3061,78.4063,381.1565,252.6116,72.5101,104.4112,148.9487,final
2013-06-01,2013,June,1,25832,LK52,Ampara,147,9.6735,10.9975,61.4082,59.8435,274.2381,237.8265,91.7235,102.2402,114.6924,final
2013-06-11,2013,June,11,25832,LK52,Ampara,147,10.2789,8.2744,33.966,40.4939,230.7755,221.2662,115.1008,87.0719,104.1118,final
2013-06-21,2013,June,21,25832,LK52,Ampara,147,16.034,8.2175,35.9864,27.4893,177.4354,203.5941,159.1381,122.6652,87.7531,final
2013-07-01,2013,July,1,25832,LK52,Ampara,147,23.6871,12.5308,50.0,29.0227,187.585,184.82,163.6378,153.7568,101.4193,final
2013-07-11,2013,July,11,25832,LK52,Ampara,147,11.2721,15.3166,50.9932,36.0649,173.6463,166.0036,80.0929,132.4072,104.3423,final
2013-07-21,2013,July,21,25832,LK52,Ampara,147,16.9728,15.2358,51.932,43.0832,170.2245,148.9789,108.5836,116.6696,113.3638,final
2013-08-01,2013,August,1,25832,LK52,Ampara,147,35.5714,17.1338,63.8163,47.6862,175.2245,136.5524,183.3009,127.9619,126.3879,final
2013-08-11,2013,August,11,25832,LK52,Ampara,147,27.6395,21.8397,80.1837,54.2093,165.1429,130.768,121.6089,140.4527,124.4195,final
2013-08-21,2013,August,21,25832,LK52,Ampara,147,8.0136,22.0333,71.2245,61.0068,159.1429,131.5794,48.1391,114.3897,119.4686,final
2013-09-01,2013,September,1,25832,LK52,Ampara,147,44.4898,18.6197,80.1429,62.4927,193.9592,139.2016,209.5274,124.3474,136.7004,final
2013-09-11,2013,September,11,25832,LK52,Ampara,147,22.7483,16.1946,75.2517,56.8476,206.4286,147.1218,130.9218,127.5314,137.7458,final
2013-09-21,2013,September,21,25832,LK52,Ampara,147,3.5306,29.82,70.7687,64.6342,193.9252,168.7243,24.4992,108.2194,114.1004,final
2013-10-01,2013,October,1,25832,LK52,Ampara,147,14.7959,39.7125,41.0748,85.727,185.034,195.9059,44.2738,53.3547,94.72,final
2013-10-11,2013,October,11,25832,LK52,Ampara,147,59.551,58.1705,77.8776,127.7029,233.3129,238.7599,102.1854,63.8168,97.8104,final
2013-10-21,2013,October,21,25832,LK52,Ampara,147,18.5646,85.8385,92.9116,183.7215,234.9048,309.3626,25.9412,53.1234,76.6855,final
2013-11-01,2013,November,1,25832,LK52,Ampara,147,40.3946,106.5941,118.5102,250.6032,239.7279,398.8229,40.6783,49.3126,61.0846,final
2013-11-11,2013,November,11,25832,LK52,Ampara,147,33.7687,101.124,92.7279,293.5567,245.8571,478.1073,36.5315,33.8414,52.4182,final
2013-11-21,2013,November,21,25832,LK52,Ampara,147,55.5918,113.2964,129.7551,321.0145,293.4354,569.3703,51.2204,42.2202,52.3733,final
2013-12-01,2013,December,1,25832,LK52,Ampara,147,128.6803,108.3415,218.0408,322.7619,377.6259,659.0921,117.9447,68.5297,57.9331,final
2013-12-11,2013,December,11,25832,LK52,Ampara,147,50.5782,132.517,234.8503,354.1549,405.4558,775.4145,40.4155,67.238,52.8964,final
2013-12-21,2013,December,21,25832,LK52,Ampara,147,35.3741,99.3034,214.6327,340.1619,437.2993,844.898,38.7084,64.1511,52.322,final
2014-01-01,2014,January,1,25832,LK52,Ampara,147,34.5782,89.6229,120.5306,321.4433,457.0816,894.8084,41.8273,39.3825,51.6222,final
2014-01-11,2014,January,11,25832,LK52,Ampara,147,82.3401,74.6769,152.2925,263.6032,479.8707,911.3147,109.6179,59.3168,53.1708,final
2014-01-21,2014,January,21,25832,LK52,Ampara,147,5.5442,66.3984,122.4626,230.6982,466.8503,891.8746,14.7681,55.0326,52.8732,final
2014-02-01,2014,February,1,25832,LK52,Ampara,147,7.8776,59.3576,95.7619,200.4329,434.3333,844.6381,20.0094,50.2592,51.9908,final
2014-02-11,2014,February,11,25832,LK52,Ampara,147,16.8435,44.2249,30.2653,169.981,417.4082,787.739,44.3749,22.372,53.5774,final
2014-02-21,2014,February,21,25832,LK52,Ampara,147,20.1633,37.4624,44.8844,141.0449,381.9796,711.905,59.2602,36.3364,54.2979,final
2014-03-01,2014,March,1,25832,LK52,Ampara,147,4.8776,25.7825,41.8844,107.4698,258.1769,629.346,32.0882,44.1682,41.9455,final
2014-03-11,2014,March,11,25832,LK52,Ampara,147,17.4558,24.8347,42.4966,88.0796,225.0544,521.6637,75.2673,53.5245,44.2111,final
2014-03-21,2014,March,21,25832,LK52,Ampara,147,1.7075,25.8896,24.0408,76.5068,191.3878,448.2499,21.7144,39.3505,43.9471,final
2014-04-01,2014,April,1,25832,LK52,Ampara,147,7.4558,31.305,26.619,82.0293,164.2653,389.932,34.3087,39.7907,43.5737,final
2014-04-11,2014,April,11,25832,LK52,Ampara,147,12.0952,34.1329,21.2585,91.3274,94.0204,349.388,43.6851,30.849,28.9438,final
2014-04-21,2014,April,21,25832,LK52,Ampara,147,39.0476,32.2605,58.5986,97.6984,127.5238,315.2501,118.2152,63.6951,42.2825,final
2014-05-01,2014,May,1,25832,LK52,Ampara,147,48.5306,29.5603,99.6735,95.9537,168.1769,285.4528,154.8904,103.5107,60.3064,final
2014-05-11,2014,May,11,25832,LK52,Ampara,147,9.0544,27.624,96.6327,89.4449,160.3878,268.8519,43.08,107.2279,61.1033,final
2014-05-21,2014,May,21,25832,LK52,Ampara,147,14.619,21.222,72.2041,78.4063,154.8435,252.6116,74.819,92.9844,62.7709,final
2014-06-01,2014,June,1,25832,LK52,Ampara,147,12.102,10.9975,35.7755,59.8435,162.068,237.8265,106.9044,65.5401,69.4308,final
2014-06-11,2014,June,11,25832,LK52,Ampara,147,3.5238,8.2744,30.2449,40.4939,148.1361,221.2662,64.2125,79.7025,68.3784,final
2014-06-21,2014,June,21,25832,LK52,Ampara,147,2.7755,8.2175,18.4014,27.4893,149.2041,203.5941,58.8276,75.7585,74.5358,final
2014-07-01,2014,July,1,25832,LK52,Ampara,147,8.2993,12.5308,14.5986,29.0227,150.0476,184.82,75.8624,63.0368,82.1516,final
2014-07-11,2014,July,11,25832,LK52,Ampara,147,6.3741,15.3166,17.449,36.0649,144.3265,166.0036,55.9846,59.5877,87.6837,final
2014-07-21,2014,July,21,25832,LK52,Ampara,147,3.8435,15.2358,18.517,43.0832,109.1224,148.9789,43.7024,53.7213,74.9297,final
2014-08-01,2014,August,1,25832,LK52,Ampara,147,37.3333,17.1338,47.551,47.6862,97.9252,136.5524,191.2611,99.7657,73.6427,final
2014-08-11,2014,August,11,25832,LK52,Ampara,147,45.6531,21.8397,86.8299,54.2093,134.5238,130.768,188.7245,150.8036,102.6681,final
2014-08-21,2014,August,21,25832,LK52,Ampara,147,17.9456,22.0333,100.932,61.0068,137.8503,131.5794,84.8788,156.2272,104.4293,final
2014-09-01,2014,September,1,25832,LK52,Ampara,147,9.9184,18.6197,73.517,62.4927,135.6667,139.2016,63.1606,115.2074,97.6308,final
2014-09-11,2014,September,11,25832,LK52,Ampara,147,10.3333,16.1946,38.1973,56.8476,142.4762,147.1218,72.3456,72.1002,97.0433,final
2014-09-21,2014,September,21,25832,LK52,Ampara,147,33.3401,29.82,53.5918,64.6342,173.0408,168.7243,110.1097,85.2046,102.4152,final
2014-10-01,2014,October,1,25832,LK52,Ampara,147,93.0748,39.7125,136.7483,85.727,257.8163,195.9059,219.3456,153.2988,130.0673,final
2014-10-11,2014,October,11,25832,LK52,Ampara,147,76.6871,58.1705,203.102,127.7029,328.1293,238.7599,129.312,154.7549,135.926,final
2014-10-21,2014,October,21,25832,LK52,Ampara,147,78.4218,85.8385,248.1837,183.7215,402.7075,309.3626,91.8352,133.2757,129.2285,final
2014-11-01,2014,November,1,25832,LK52,Ampara,147,56.898,106.5941,212.0068,250.6032,422.2721,398.8229,55.4671,85.1896,105.7358,final
2014-11-11,2014,November,11,25832,LK52,Ampara,147,108.5986,101.124,243.9184,293.5567,485.2177,478.1073,107.0433,83.6478,101.4567,final
2014-11-21,2014,November,21,25832,LK52,Ampara,147,207.5918,113.2964,373.0884,321.0145,674.8639,569.3703,179.7112,115.7316,118.2083,final
2014-12-01,2014,December,1,25832,LK52,Ampara,147,143.1361,108.3415,459.3265,322.7619,808.0816,659.0921,130.6989,141.0397,122.2674,final
2014-12-11,2014,December,11,25832,LK52,Ampara,147,215.0136,132.517,565.7415,354.1549,1012.7619,775.4145,159.9901,158.1035,130.2194,final
2014-12-21,2014,December,21,25832,LK52,Ampara,147,476.0204,99.3034,834.1701,340.1619,1455.4422,844.898,461.1742,241.0799,171.4172,final
2015-01-01,2015,January,1,25832,LK52,Ampara,147,5.9184,89.6229,696.9524,321.4433,1368.2857,894.8084,11.5388,213.2951,152.329,final
2015-01-11,2015,January,11,25832,LK52,Ampara,147,3.0952,74.6769,485.034,263.6032,1294.6939,911.3147,10.1601,180.9314,141.6122,final
2015-01-21,2015,January,21,25832,LK52,Ampara,147,7.8163,66.3984,16.8299,230.6982,1224.0884,891.8746,17.9504,11.1467,136.8359,final
2015-02-01,2015,February,1,25832,LK52,Ampara,147,70.1497,59.3576,81.0612,200.4329,1237.3401,844.6381,116.7689,43.2733,145.9495,final
2015-02-11,2015,February,11,25832,LK52,Ampara,147,35.2993,44.2249,113.2653,169.981,1164.0408,787.739,81.8677,68.488,147.171,final
2015-02-21,2015,February,21,25832,LK52,Ampara,147,46.7619,37.4624,152.2109,141.0449,1003.2109,711.905,121.9007,107.3925,140.3524,final
2015-03-01,2015,March,1,25832,LK52,Ampara,147,3.517,25.7825,85.5782,107.4698,863.5918,629.346,27.6683,81.3641,136.6383,final
2015-03-11,2015,March,11,25832,LK52,Ampara,147,35.5714,24.8347,85.8503,88.0796,684.1497,521.6637,135.9874,97.7271,130.5618,final
2015-03-21,2015,March,21,25832,LK52,Ampara,147,26.966,25.8896,66.0544,76.5068,235.0952,448.2499,103.4847,87.9173,53.4851,final
2015-04-01,2015,April,1,25832,LK52,Ampara,147,32.9116,31.305,95.449,82.0293,262.0884,389.932,104.4252,114.582,68.0337,final
2015-04-11,2015,April,11,25832,LK52,Ampara,147,42.2313,34.1329,102.1088,91.3274,301.2245,349.388,120.6947,110.6402,86.5985,final
2015-04-21,2015,April,21,25832,LK52,Ampara,147,10.8231,32.2605,85.966,97.6984,304.2313,315.2501,42.4662,89.1062,96.6122,final
2015-05-01,2015,May,1,25832,LK52,Ampara,147,31.449,29.5603,84.5034,95.9537,265.5306,285.4528,105.4648,89.1931,93.2571,final
2015-05-11,2015,May,11,25832,LK52,Ampara,147,46.7211,27.624,88.9932,89.4449,276.9524,268.8519,158.5368,99.5458,102.9049,final
2015-05-21,2015,May,21,25832,LK52,Ampara,147,7.9116,21.222,86.0816,78.4063,238.102,252.6116,49.2394,108.6818,94.4749,final
2015-06-01,2015,June,1,25832,LK52,Ampara,147,11.2993,10.9975,65.932,59.8435,245.8844,237.8265,101.8866,108.7172,103.2514,final
2015-06-11,2015,June,11,25832,LK52,Ampara,147,11.415,8.2744,30.6259,40.4939,221.7279,221.2662,123.659,80.457,100.1996,final
2015-06-21,2015,June,21,25832,LK52,Ampara,147,5.9456,8.2175,28.6599,27.4893,200.7075,203.5941,82.8115,103.1223,98.6485,final
2015-07-01,2015,July,1,25832,LK52,Ampara,147,5.1361,12.5308,22.4966,29.0227,172.932,184.82,57.8184,83.2762,93.898,final
2015-07-11,2015,July,11,25832,LK52,Ampara,147,5.6531,15.3166,16.7347,36.0649,136.3537,166.0036,52.4354,58.0371,83.1538,final
2015-07-21,2015,July,21,25832,LK52,Ampara,147,14.3673,15.2358,25.1565,43.0832,139.898,148.9789,95.7082,66.229,94.288,final
2015-08-01,2015,August,1,25832,LK52,Ampara,147,13.9932,17.1338,34.0136,47.6862,122.4422,136.5524,85.8109,76.2984,90.3719,final
2015-08-11,2015,August,11,25832,LK52,Ampara,147,23.5306,21.8397,51.8912,54.2093,99.2517,130.768,106.3001,96.3897,77.6112,final
2015-08-21,2015,August,21,25832,LK52,Ampara,147,16.0544,22.0333,53.5782,61.0068,107.3946,131.5794,77.8832,89.5382,82.9178,final
2015-09-01,2015,September,1,25832,LK52,Ampara,147,26.4286,18.6197,66.0136,62.4927,122.5238,139.2016,133.0607,104.8568,88.822,final
2015-09-11,2015,September,11,25832,LK52,Ampara,147,13.7143,16.1946,56.1973,56.8476,124.8231,147.1218,88.2976,99.0271,85.8081,final
2015-09-21,2015,September,21,25832,LK52,Ampara,147,42.9932,29.82,83.1361,64.6342,161.8707,168.7243,137.8325,124.79,96.1653,final
2015-10-01,2015,October,1,25832,LK52,Ampara,147,41.5238,39.7125,98.2313,85.727,198.2585,195.9059,104.0511,113.0625,101.1426,final
2015-10-11,2015,October,11,25832,LK52,Ampara,147,47.9048,58.1705,132.4218,127.7029,240.5102,238.7599,83.7491,103.4268,100.7036,final
2015-10-21,2015,October,21,25832,LK52,Ampara,147,265.6054,85.8385,355.034,183.7215,491.7483,309.3626,297.8971,188.4323,157.1093,final
2015-11-01,2015,November,1,25832,LK52,Ampara,147,119.8231,106.5941,433.3333,250.6032,597.5782,398.8229,111.8546,170.1182,148.6165,final
2015-11-11,2015,November,11,25832,LK52,Ampara,147,124.8299,101.124,510.2585,293.5567,698.8776,478.1073,122.3379,171.3876,145.2299,final
2015-11-21,2015,November,21,25832,LK52,Ampara,147,118.517,113.2964,363.1701,321.0145,801.3401,569.3703,104.4132,112.7353,140.0383,final
2015-12-01,2015,December,1,25832,LK52,Ampara,147,173.6395,108.3415,416.9864,322.7619,948.551,659.0921,157.6117,128.3159,143.2615,final
2015-12-11,2015,December,11,25832,LK52,Ampara,147,73.1156,132.517,365.2721,354.1549,1007.9524,775.4145,56.8044,103.0529,129.607,final
2015-12-21,2015,December,21,25832,LK52,Ampara,147,63.9116,99.3034,310.6667,340.1619,1028.8707,844.898,66.0684,91.5767,121.5199,final
2016-01-01,2016,January,1,25832,LK52,Ampara,147,12.0068,89.6229,149.034,321.4433,999.3537,894.8084,17.9732,47.9823,111.5544,final
2016-01-11,2016,January,11,25832,LK52,Ampara,147,7.4354,74.6769,83.3537,263.6032,958.8844,911.3147,15.6073,34.1201,105.1632,final
2016-01-21,2016,January,21,25832,LK52,Ampara,147,26.6327,66.3984,46.0748,230.6982,719.9116,891.8746,44.3044,23.2967,80.9327,final
2016-02-01,2016,February,1,25832,LK52,Ampara,147,30.7755,59.3576,64.8435,200.4329,630.8639,844.6381,55.5886,35.5665,74.9866,final
2016-02-11,2016,February,11,25832,LK52,Ampara,147,21.2177,44.2249,78.6259,169.981,527.2517,787.739,53.261,49.2418,67.3468,final
2016-02-21,2016,February,21,25832,LK52,Ampara,147,36.3946,37.4624,88.3878,141.0449,445.1293,711.905,97.4853,65.1381,63.0456,final
2016-03-01,2016,March,1,25832,LK52,Ampara,147,4.0816,25.7825,61.6939,107.4698,275.5714,629.346,29.5025,61.0317,44.6662,final
2016-03-11,2016,March,11,25832,LK52,Ampara,147,2.0476,24.8347,42.5238,88.0796,204.5034,521.6637,23.6222,53.5522,40.3457,final
2016-03-21,2016,March,21,25832,LK52,Ampara,147,59.2585,25.8896,65.3878,76.5068,199.8503,448.2499,208.0265,87.1466,45.7939,final
2016-04-01,2016,April,1,25832,LK52,Ampara,147,7.5442,31.305,68.8503,82.0293,195.3878,389.932,34.5523,85.6796,51.3557,final
2016-04-11,2016,April,11,25832,LK52,Ampara,147,13.9592,34.1329,80.7619,91.3274,201.9116,349.388,48.4482,89.5729,58.9646,final
2016-04-21,2016,April,21,25832,LK52,Ampara,147,8.2041,32.2605,29.7075,97.6984,183.483,315.2501,35.4372,36.8691,59.4874,final
2016-05-01,2016,May,1,25832,LK52,Ampara,147,58.7823,29.5603,80.9456,95.9537,211.4898,285.4528,184.5536,85.8352,74.9662,final
2016-05-11,2016,May,11,25832,LK52,Ampara,147,222.3537,27.624,289.3401,89.4449,412.6259,268.8519,696.8903,301.0111,151.5592,final
2016-05-21,2016,May,21,25832,LK52,Ampara,147,30.585,21.222,311.7211,78.4063,406.8163,252.6116,135.7068,363.9117,158.7197,final
2016-06-01,2016,June,1,25832,LK52,Ampara,147,3.1361,10.9975,256.0748,59.8435,405.8707,237.8265,50.8583,380.9584,167.8072,final
2016-06-11,2016,June,11,25832,LK52,Ampara,147,6.6531,8.2744,40.3741,40.4939,410.4762,221.2662,87.7861,99.7629,181.8148,final
2016-06-21,2016,June,21,25832,LK52,Ampara,147,17.966,8.2175,27.7551,27.4893,369.1837,203.5941,173.7549,100.7089,177.5253,final
2016-07-01,2016,July,1,25832,LK52,Ampara,147,5.6327,12.5308,30.2517,29.0227,367.2721,184.82,60.6511,103.1495,193.6517,final
2016-07-11,2016,July,11,25832,LK52,Ampara,147,14.551,15.3166,38.1497,36.0649,367.8639,166.0036,96.232,104.5258,214.691,final
2016-07-21,2016,July,21,25832,LK52,Ampara,147,38.3605,15.2358,58.5442,43.0832,398.0204,148.9789,214.2761,129.126,256.6506,final
2016-08-01,2016,August,1,25832,LK52,Ampara,147,3.3946,17.1338,56.3061,47.6862,342.6327,136.5524,37.9264,114.9428,240.6188,final
2016-08-11,2016,August,11,25832,LK52,Ampara,147,2.7687,21.8397,44.5238,54.2093,123.0476,130.768,28.9449,84.9158,94.5155,final
2016-08-21,2016,August,21,25832,LK52,Ampara,147,22.2517,22.0333,28.415,61.0068,114.7143,131.5794,100.8078,54.1004,88.0879,final
2016-09-01,2016,September,1,25832,LK52,Ampara,147,2.4218,18.6197,27.4422,62.4927,114.0,139.2016,31.4219,51.6496,83.109,final
2016-09-11,2016,September,11,25832,LK52,Ampara,147,5.898,16.1946,30.5714,56.8476,113.2449,147.1218,51.4187,60.6924,78.4391,final
2016-09-21,2016,September,21,25832,LK52,Ampara,147,2.9116,29.82,11.2313,64.6342,98.1905,168.7243,22.7214,28.4471,60.5349,final
2016-10-01,2016,October,1,25832,LK52,Ampara,147,8.2449,39.7125,17.0544,85.727,100.8027,195.9059,29.6224,28.2621,53.8123,final
2016-10-11,2016,October,11,25832,LK52,Ampara,147,15.8367,58.1705,26.9932,127.7029,102.0884,238.7599,32.9849,26.8645,45.0589,final
2016-10-21,2016,October,21,25832,LK52,Ampara,147,34.6531,85.8385,58.7347,183.7215,98.381,309.3626,43.6522,35.4812,33.9366,final
